are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,plf_no,car_ordr,door_cnt
01,수도권,S1,7,7호선,0502,장승배기,1,6,4
01,수도권,S1,7,7호선,0502,장승배기,1,7,4
01,수도권,S1,7,7호선,0502,장승배기,1,8,4
01,수도권,S1,7,7호선,0502,장승배기,2,1,4
01,수도권,S1,7,7호선,0502,장승배기,2,2,4
01,수도권,S1,7,7호선,0502,장승배기,2,3,4
01,수도권,S1,7,7호선,0502,장승배기,2,4,4
01,수도권,S1,7,7호선,0502,장승배기,2,5,4
01,수도권,S1,7,7호선,0502,장승배기,2,6,4
01,수도권,S1,7,7호선,0502,장승배기,2,7,4
01,수도권,S1,7,7호선,0502,장승배기,2,8,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,1,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,2,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,3,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,4,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,5,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,6,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,7,4
01,수도권,S1,7,7호선,0358,신대방삼거리,1,8,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,1,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,2,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,3,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,4,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,5,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,6,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,7,4
01,수도권,S1,7,7호선,0358,신대방삼거리,2,8,4
01,수도권,S1,7,7호선,0232,보라매,1,1,4
01,수도권,S1,7,7호선,0232,보라매,1,2,4
01,수도권,S1,7,7호선,0232,보라매,1,3,4
01,수도권,S1,7,7호선,0232,보라매,1,4,4
01,수도권,S1,7,7호선,0232,보라매,1,5,4
01,수도권,S1,7,7호선,0232,보라매,1,6,4
01,수도권,S1,7,7호선,0232,보라매,1,7,4
01,수도권,S1,7,7호선,0232,보라매,1,8,4
01,수도권,S1,7,7호선,0232,보라매,2,1,4
01,수도권,S1,7,7호선,0232,보라매,2,2,4
01,수도권,S1,7,7호선,0232,보라매,2,3,4
01,수도권,S1,7,7호선,0232,보라매,2,4,4
01,수도권,S1,7,7호선,0232,보라매,2,5,4
01,수도권,S1,7,7호선,0232,보라매,2,6,4
01,수도권,S1,7,7호선,0232,보라매,2,7,4
01,수도권,S1,7,7호선,0232,보라매,2,8,4
01,수도권,S1,7,7호선,0378,신풍,1,1,4
01,수도권,S1,7,7호선,0378,신풍,1,2,4
01,수도권,S1,7,7호선,0378,신풍,1,3,4
01,수도권,S1,7,7호선,0378,신풍,1,4,4
01,수도권,S1,7,7호선,0378,신풍,1,5,4
01,수도권,S1,7,7호선,0378,신풍,1,6,4
01,수도권,S1,7,7호선,0378,신풍,1,7,4
01,수도권,S1,7,7호선,0378,신풍,1,8,4
01,수도권,S1,7,7호선,0378,신풍,2,1,4
01,수도권,S1,7,7호선,0378,신풍,2,2,4
01,수도권,S1,7,7호선,0378,신풍,2,3,4
01,수도권,S1,7,7호선,0378,신풍,2,4,4
01,수도권,S1,7,7호선,0378,신풍,2,5,4
01,수도권,S1,7,7호선,0378,신풍,2,6,4
01,수도권,S1,7,7호선,0378,신풍,2,7,4
01,수도권,S1,7,7호선,0378,신풍,2,8,4
01,수도권,S1,7,7호선,0130,대림,1,1,4
01,수도권,S1,7,7호선,0130,대림,1,2,4
01,수도권,S1,7,7호선,0130,대림,1,3,4
01,수도권,S1,7,7호선,0130,대림,1,4,4
01,수도권,S1,7,7호선,0130,대림,1,5,4
01,수도권,S1,7,7호선,0130,대림,1,6,4
01,수도권,S1,7,7호선,0130,대림,1,7,4
01,수도권,S1,7,7호선,0130,대림,1,8,4
01,수도권,S1,7,7호선,0130,대림,2,1,4
01,수도권,S1,7,7호선,0130,대림,2,2,4
01,수도권,S1,7,7호선,0130,대림,2,3,4
01,수도권,S1,7,7호선,0130,대림,2,4,4
01,수도권,S1,7,7호선,0130,대림,2,5,4
01,수도권,S1,7,7호선,0130,대림,2,6,4
01,수도권,S1,7,7호선,0130,대림,2,7,4
01,수도권,S1,7,7호선,0130,대림,2,8,4
01,수도권,S1,7,7호선,0103,남구로,1,1,4
01,수도권,S1,7,7호선,0103,남구로,1,2,4
01,수도권,S1,7,7호선,0103,남구로,1,3,4
01,수도권,S1,7,7호선,0103,남구로,1,4,4
01,수도권,S1,7,7호선,0103,남구로,1,5,4
01,수도권,S1,7,7호선,0103,남구로,1,6,4
01,수도권,S1,7,7호선,0103,남구로,1,7,4
01,수도권,S1,7,7호선,0103,남구로,1,8,4
01,수도권,S1,7,7호선,0103,남구로,2,1,4
01,수도권,S1,7,7호선,0103,남구로,2,2,4
01,수도권,S1,7,7호선,0103,남구로,2,3,4
01,수도권,S1,7,7호선,0103,남구로,2,4,4
01,수도권,S1,7,7호선,0103,남구로,2,5,4
01,수도권,S1,7,7호선,0103,남구로,2,6,4
01,수도권,S1,7,7호선,0103,남구로,2,7,4
01,수도권,S1,7,7호선,0103,남구로,2,8,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,1,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,2,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,3,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,4,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,5,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,6,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,7,4
01,수도권,S1,7,7호선,0004,가산디지털단지,1,8,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,1,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,2,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,3,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,4,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,5,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,6,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,7,4
01,수도권,S1,7,7호선,0004,가산디지털단지,2,8,4
01,수도권,S1,7,7호선,0547,철산,1,1,4
01,수도권,S1,7,7호선,0547,철산,1,2,4
01,수도권,S1,7,7호선,0547,철산,1,3,4
01,수도권,S1,7,7호선,0547,철산,1,4,4
01,수도권,S1,7,7호선,0547,철산,1,5,4
01,수도권,S1,7,7호선,0547,철산,1,6,4
01,수도권,S1,7,7호선,0547,철산,1,7,4
01,수도권,S1,7,7호선,0547,철산,1,8,4
01,수도권,S1,7,7호선,0547,철산,2,1,4
01,수도권,S1,7,7호선,0547,철산,2,2,4
01,수도권,S1,7,7호선,0547,철산,2,3,4
01,수도권,S1,7,7호선,0547,철산,2,4,4
01,수도권,S1,7,7호선,0547,철산,2,5,4
01,수도권,S1,7,7호선,0547,철산,2,6,4
01,수도권,S1,7,7호선,0547,철산,2,7,4
01,수도권,S1,7,7호선,0547,철산,2,8,4
01,수도권,S1,7,7호선,0064,광명사거리,1,1,4
01,수도권,S1,7,7호선,0064,광명사거리,1,2,4
01,수도권,S1,7,7호선,0064,광명사거리,1,3,4
01,수도권,S1,7,7호선,0064,광명사거리,1,4,4
01,수도권,S1,7,7호선,0064,광명사거리,1,5,4
01,수도권,S1,7,7호선,0064,광명사거리,1,6,4
01,수도권,S1,7,7호선,0064,광명사거리,1,7,4
01,수도권,S1,7,7호선,0064,광명사거리,1,8,4
01,수도권,S1,7,7호선,0064,광명사거리,2,1,4
01,수도권,S1,7,7호선,0064,광명사거리,2,2,4
01,수도권,S1,7,7호선,0064,광명사거리,2,3,4
01,수도권,S1,7,7호선,0064,광명사거리,2,4,4
01,수도권,S1,7,7호선,0064,광명사거리,2,5,4
01,수도권,S1,7,7호선,0064,광명사거리,2,6,4
01,수도권,S1,7,7호선,0064,광명사거리,2,7,4
01,수도권,S1,7,7호선,0064,광명사거리,2,8,4
01,수도권,S1,7,7호선,0064,광명사거리,4,1,4
01,수도권,S1,7,7호선,0064,광명사거리,4,2,4
01,수도권,S1,7,7호선,0064,광명사거리,4,3,4
01,수도권,S1,7,7호선,0064,광명사거리,4,4,4
01,수도권,S1,7,7호선,0064,광명사거리,4,5,4
01,수도권,S1,7,7호선,0064,광명사거리,4,6,4
01,수도권,S1,7,7호선,0064,광명사거리,4,7,4
01,수도권,S1,7,7호선,0064,광명사거리,4,8,4
01,수도권,S1,7,7호선,0545,천왕,1,1,4
01,수도권,S1,7,7호선,0545,천왕,1,2,4
01,수도권,S1,7,7호선,0545,천왕,1,3,4
01,수도권,S1,7,7호선,0545,천왕,1,4,4
01,수도권,S1,7,7호선,0545,천왕,1,5,4
01,수도권,S1,7,7호선,0545,천왕,1,6,4
01,수도권,S1,7,7호선,0545,천왕,1,7,4
01,수도권,S1,7,7호선,0545,천왕,1,8,4
01,수도권,S1,7,7호선,0545,천왕,2,1,4
01,수도권,S1,7,7호선,0545,천왕,2,2,4
01,수도권,S1,7,7호선,0545,천왕,2,3,4
01,수도권,S1,7,7호선,0545,천왕,2,4,4
01,수도권,S1,7,7호선,0545,천왕,2,5,4
01,수도권,S1,7,7호선,0545,천왕,2,6,4
01,수도권,S1,7,7호선,0545,천왕,2,7,4
01,수도권,S1,7,7호선,0545,천왕,2,8,4
01,수도권,S1,7,7호선,0435,온수,1,1,4
01,수도권,S1,7,7호선,0435,온수,1,2,4
01,수도권,S1,7,7호선,0435,온수,1,3,4
01,수도권,S1,7,7호선,0435,온수,1,4,4
01,수도권,S1,7,7호선,0435,온수,1,5,4
01,수도권,S1,7,7호선,0435,온수,1,6,4
01,수도권,S1,7,7호선,0435,온수,1,7,4
01,수도권,S1,7,7호선,0435,온수,1,8,4
01,수도권,S1,7,7호선,0435,온수,2,1,4
01,수도권,S1,7,7호선,0435,온수,2,2,4
01,수도권,S1,7,7호선,0435,온수,2,3,4
01,수도권,S1,7,7호선,0435,온수,2,4,4
01,수도권,S1,7,7호선,0435,온수,2,5,4
01,수도권,S1,7,7호선,0435,온수,2,6,4
01,수도권,S1,7,7호선,0435,온수,2,7,4
01,수도권,S1,7,7호선,0435,온수,2,8,4
01,수도권,S1,7,7호선,0435,온수,3,1,4
01,수도권,S1,7,7호선,0435,온수,3,2,4
01,수도권,S1,7,7호선,0435,온수,3,3,4
01,수도권,S1,7,7호선,0435,온수,3,4,4
01,수도권,S1,7,7호선,0435,온수,3,5,4
01,수도권,S1,7,7호선,0435,온수,3,6,4
01,수도권,S1,7,7호선,0435,온수,3,7,4
01,수도권,S1,7,7호선,0435,온수,3,8,4
01,수도권,S1,7,7호선,0435,온수,4,1,4
01,수도권,S1,7,7호선,0435,온수,4,2,4
01,수도권,S1,7,7호선,0435,온수,4,3,4
01,수도권,S1,7,7호선,0435,온수,4,4,4
01,수도권,S1,7,7호선,0435,온수,4,5,4
01,수도권,S1,7,7호선,0435,온수,4,6,4
01,수도권,S1,7,7호선,0435,온수,4,7,4
01,수도권,S1,7,7호선,0435,온수,4,8,4
01,수도권,IC,7,7호선,0101,까치울,1,1,4
01,수도권,IC,7,7호선,0101,까치울,1,2,4
01,수도권,IC,7,7호선,0101,까치울,1,3,4
01,수도권,IC,7,7호선,0101,까치울,1,4,4
01,수도권,IC,7,7호선,0101,까치울,1,5,4
01,수도권,IC,7,7호선,0101,까치울,1,6,4
01,수도권,IC,7,7호선,0101,까치울,1,7,4
01,수도권,IC,7,7호선,0101,까치울,1,8,4
01,수도권,IC,7,7호선,0101,까치울,2,1,4
01,수도권,IC,7,7호선,0101,까치울,2,2,4
01,수도권,IC,7,7호선,0101,까치울,2,3,4
01,수도권,IC,7,7호선,0101,까치울,2,4,4
01,수도권,IC,7,7호선,0101,까치울,2,5,4
01,수도권,IC,7,7호선,0101,까치울,2,6,4
01,수도권,IC,7,7호선,0101,까치울,2,7,4
01,수도권,IC,7,7호선,0101,까치울,2,8,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,1,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,2,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,3,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,4,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,5,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,6,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,7,4
01,수도권,IC,7,7호선,0248,부천종합운동장,1,8,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,1,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,2,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,3,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,4,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,5,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,6,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,7,4
01,수도권,IC,7,7호선,0248,부천종합운동장,2,8,4
01,수도권,IC,7,7호선,0561,춘의,1,1,4
01,수도권,IC,7,7호선,0561,춘의,1,2,4
01,수도권,IC,7,7호선,0561,춘의,1,3,4
01,수도권,IC,7,7호선,0561,춘의,1,4,4
01,수도권,IC,7,7호선,0561,춘의,1,5,4
01,수도권,IC,7,7호선,0561,춘의,1,6,4
01,수도권,IC,7,7호선,0561,춘의,1,7,4
01,수도권,IC,7,7호선,0561,춘의,1,8,4
01,수도권,IC,7,7호선,0561,춘의,2,1,4
01,수도권,IC,7,7호선,0561,춘의,2,2,4
01,수도권,IC,7,7호선,0561,춘의,2,3,4
01,수도권,IC,7,7호선,0561,춘의,2,4,4
01,수도권,IC,7,7호선,0561,춘의,2,5,4
01,수도권,IC,7,7호선,0561,춘의,2,6,4
01,수도권,IC,7,7호선,0561,춘의,2,7,4
01,수도권,IC,7,7호선,0561,춘의,2,8,4
01,수도권,IC,7,7호선,0374,신중동,1,1,4
01,수도권,IC,7,7호선,0374,신중동,1,2,4
01,수도권,IC,7,7호선,0374,신중동,1,3,4
01,수도권,IC,7,7호선,0374,신중동,1,4,4
01,수도권,IC,7,7호선,0374,신중동,1,5,4
01,수도권,IC,7,7호선,0374,신중동,1,6,4
01,수도권,IC,7,7호선,0374,신중동,1,7,4
01,수도권,IC,7,7호선,0374,신중동,1,8,4
01,수도권,IC,7,7호선,0374,신중동,2,1,4
01,수도권,IC,7,7호선,0374,신중동,2,2,4
01,수도권,IC,7,7호선,0374,신중동,2,3,4
01,수도권,IC,7,7호선,0374,신중동,2,4,4
01,수도권,IC,7,7호선,0374,신중동,2,5,4
01,수도권,IC,7,7호선,0374,신중동,2,6,4
01,수도권,IC,7,7호선,0374,신중동,2,7,4
01,수도권,IC,7,7호선,0374,신중동,2,8,4
01,수도권,IC,7,7호선,0247,부천시청,1,1,4
01,수도권,IC,7,7호선,0247,부천시청,1,2,4
01,수도권,IC,7,7호선,0247,부천시청,1,3,4
01,수도권,IC,7,7호선,0247,부천시청,1,4,4
01,수도권,IC,7,7호선,0247,부천시청,1,5,4
01,수도권,IC,7,7호선,0247,부천시청,1,6,4
01,수도권,IC,7,7호선,0247,부천시청,1,7,4
01,수도권,IC,7,7호선,0247,부천시청,1,8,4
01,수도권,IC,7,7호선,0247,부천시청,2,1,4
01,수도권,IC,7,7호선,0247,부천시청,2,2,4
01,수도권,IC,7,7호선,0247,부천시청,2,3,4
01,수도권,IC,7,7호선,0247,부천시청,2,4,4
01,수도권,IC,7,7호선,0247,부천시청,2,5,4
01,수도권,IC,7,7호선,0247,부천시청,2,6,4
01,수도권,IC,7,7호선,0247,부천시청,2,7,4
01,수도권,IC,7,7호선,0247,부천시청,2,8,4
01,수도권,IC,7,7호선,0274,상동,1,1,4
01,수도권,IC,7,7호선,0274,상동,1,2,4
01,수도권,IC,7,7호선,0274,상동,1,3,4
01,수도권,IC,7,7호선,0274,상동,1,4,4
01,수도권,IC,7,7호선,0274,상동,1,5,4
01,수도권,IC,7,7호선,0274,상동,1,6,4
01,수도권,IC,7,7호선,0274,상동,1,7,4
01,수도권,IC,7,7호선,0274,상동,1,8,4
01,수도권,IC,7,7호선,0274,상동,2,1,4
01,수도권,IC,7,7호선,0274,상동,2,2,4
01,수도권,IC,7,7호선,0274,상동,2,3,4
01,수도권,IC,7,7호선,0274,상동,2,4,4
01,수도권,IC,7,7호선,0274,상동,2,5,4
01,수도권,IC,7,7호선,0274,상동,2,6,4
01,수도권,IC,7,7호선,0274,상동,2,7,4
01,수도권,IC,7,7호선,0274,상동,2,8,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,1,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,2,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,3,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,4,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,5,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,6,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,7,4
01,수도권,IC,7,7호선,0265,삼산체육관,1,8,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,1,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,2,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,3,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,4,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,5,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,6,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,7,4
01,수도권,IC,7,7호선,0265,삼산체육관,2,8,4
01,수도권,IC,7,7호선,0085,굴포천,1,1,4
01,수도권,IC,7,7호선,0085,굴포천,1,2,4
01,수도권,IC,7,7호선,0085,굴포천,1,3,4
01,수도권,IC,7,7호선,0085,굴포천,1,4,4
01,수도권,IC,7,7호선,0085,굴포천,1,5,4
01,수도권,IC,7,7호선,0085,굴포천,1,6,4
01,수도권,IC,7,7호선,0085,굴포천,1,7,4
01,수도권,IC,7,7호선,0085,굴포천,1,8,4
01,수도권,IC,7,7호선,0085,굴포천,2,1,4
01,수도권,IC,7,7호선,0085,굴포천,2,2,4
01,수도권,IC,7,7호선,0085,굴포천,2,3,4
01,수도권,IC,7,7호선,0085,굴포천,2,4,4
01,수도권,IC,7,7호선,0085,굴포천,2,5,4
01,수도권,IC,7,7호선,0085,굴포천,2,6,4
01,수도권,IC,7,7호선,0085,굴포천,2,7,4
01,수도권,IC,7,7호선,0085,굴포천,2,8,4
01,수도권,IC,7,7호선,0250,부평구청,1,1,4
01,수도권,IC,7,7호선,0250,부평구청,1,2,4
01,수도권,IC,7,7호선,0250,부평구청,1,3,4
01,수도권,IC,7,7호선,0250,부평구청,1,4,4
01,수도권,IC,7,7호선,0250,부평구청,1,5,4
01,수도권,IC,7,7호선,0250,부평구청,1,6,4
01,수도권,IC,7,7호선,0250,부평구청,1,7,4
01,수도권,IC,7,7호선,0250,부평구청,1,8,4
01,수도권,IC,7,7호선,0250,부평구청,2,1,4
01,수도권,IC,7,7호선,0250,부평구청,2,2,4
01,수도권,IC,7,7호선,0250,부평구청,2,3,4
01,수도권,IC,7,7호선,0250,부평구청,2,4,4
01,수도권,IC,7,7호선,0250,부평구청,2,5,4
01,수도권,IC,7,7호선,0250,부평구청,2,6,4
01,수도권,IC,7,7호선,0250,부평구청,2,7,4
01,수도권,IC,7,7호선,0250,부평구청,2,8,4
01,수도권,IC,7,7호선,1352,산곡,1,1,4
01,수도권,IC,7,7호선,1352,산곡,1,2,4
01,수도권,IC,7,7호선,1352,산곡,1,3,4
01,수도권,IC,7,7호선,1352,산곡,1,4,4
01,수도권,IC,7,7호선,1352,산곡,1,5,4
01,수도권,IC,7,7호선,1352,산곡,1,6,4
01,수도권,IC,7,7호선,1352,산곡,1,7,4
01,수도권,IC,7,7호선,1352,산곡,1,8,4
01,수도권,IC,7,7호선,1352,산곡,2,1,4
01,수도권,IC,7,7호선,1352,산곡,2,2,4
01,수도권,IC,7,7호선,1352,산곡,2,3,4
01,수도권,IC,7,7호선,1352,산곡,2,4,4
01,수도권,IC,7,7호선,1352,산곡,2,5,4
01,수도권,IC,7,7호선,1352,산곡,2,6,4
01,수도권,IC,7,7호선,1352,산곡,2,7,4
01,수도권,IC,7,7호선,1352,산곡,2,8,4
01,수도권,IC,7,7호선,0301,석남,1,1,4
01,수도권,IC,7,7호선,0301,석남,1,2,4
01,수도권,IC,7,7호선,0301,석남,1,3,4
01,수도권,IC,7,7호선,0301,석남,1,4,4
01,수도권,IC,7,7호선,0301,석남,1,5,4
01,수도권,IC,7,7호선,0301,석남,1,6,4
01,수도권,IC,7,7호선,0301,석남,1,7,4
01,수도권,IC,7,7호선,0301,석남,1,8,4
01,수도권,IC,7,7호선,0301,석남,2,1,4
01,수도권,IC,7,7호선,0301,석남,2,2,4
01,수도권,IC,7,7호선,0301,석남,2,3,4
01,수도권,IC,7,7호선,0301,석남,2,4,4
01,수도권,IC,7,7호선,0301,석남,2,5,4
01,수도권,IC,7,7호선,0301,석남,2,6,4
01,수도권,IC,7,7호선,0301,석남,2,7,4
01,수도권,IC,7,7호선,0301,석남,2,8,4
01,수도권,NU,8,8호선,0230,별내,1,1,4
01,수도권,NU,8,8호선,0230,별내,1,2,4
01,수도권,NU,8,8호선,0230,별내,1,3,4
01,수도권,NU,8,8호선,0230,별내,1,4,4
01,수도권,NU,8,8호선,0230,별내,1,5,4
01,수도권,NU,8,8호선,0230,별내,1,6,4
01,수도권,NU,8,8호선,0230,별내,2,1,4
01,수도권,NU,8,8호선,0230,별내,2,2,4
01,수도권,NU,8,8호선,0230,별내,2,3,4
01,수도권,NU,8,8호선,0230,별내,2,4,4
01,수도권,NU,8,8호선,0230,별내,2,5,4
01,수도권,NU,8,8호선,0230,별내,2,6,4
01,수도권,NU,8,8호선,1376,다산,1,1,4
01,수도권,NU,8,8호선,1376,다산,1,2,4
01,수도권,NU,8,8호선,1376,다산,1,3,4
01,수도권,NU,8,8호선,1376,다산,1,4,4
01,수도권,NU,8,8호선,1376,다산,1,5,4
01,수도권,NU,8,8호선,1376,다산,1,6,4
01,수도권,NU,8,8호선,1376,다산,2,1,4
01,수도권,NU,8,8호선,1376,다산,2,2,4
01,수도권,NU,8,8호선,1376,다산,2,3,4
01,수도권,NU,8,8호선,1376,다산,2,4,4
01,수도권,NU,8,8호선,1376,다산,2,5,4
01,수도권,NU,8,8호선,1376,다산,2,6,4
01,수도권,GU,8,8호선,1375,동구릉,1,1,4
01,수도권,GU,8,8호선,1375,동구릉,1,2,4
01,수도권,GU,8,8호선,1375,동구릉,1,3,4
01,수도권,GU,8,8호선,1375,동구릉,1,4,4
01,수도권,GU,8,8호선,1375,동구릉,1,5,4
01,수도권,GU,8,8호선,1375,동구릉,1,6,4
01,수도권,GU,8,8호선,1375,동구릉,2,1,4
01,수도권,GU,8,8호선,1375,동구릉,2,2,4
01,수도권,GU,8,8호선,1375,동구릉,2,3,4
01,수도권,GU,8,8호선,1375,동구릉,2,4,4
01,수도권,GU,8,8호선,1375,동구릉,2,5,4
01,수도권,GU,8,8호선,1375,동구릉,2,6,4
01,수도권,GU,8,8호선,0072,구리,1,1,4
01,수도권,GU,8,8호선,0072,구리,1,2,4
01,수도권,GU,8,8호선,0072,구리,1,3,4
01,수도권,GU,8,8호선,0072,구리,1,4,4
01,수도권,GU,8,8호선,0072,구리,1,5,4
01,수도권,GU,8,8호선,0072,구리,1,6,4
01,수도권,GU,8,8호선,0072,구리,2,1,4
01,수도권,GU,8,8호선,0072,구리,2,2,4
01,수도권,GU,8,8호선,0072,구리,2,3,4
01,수도권,GU,8,8호선,0072,구리,2,4,4
01,수도권,GU,8,8호선,0072,구리,2,5,4
01,수도권,GU,8,8호선,0072,구리,2,6,4
01,수도권,GU,8,8호선,1374,장자호수공원,1,1,4
01,수도권,GU,8,8호선,1374,장자호수공원,1,2,4
01,수도권,GU,8,8호선,1374,장자호수공원,1,3,4
01,수도권,GU,8,8호선,1374,장자호수공원,1,4,4
01,수도권,GU,8,8호선,1374,장자호수공원,1,5,4
01,수도권,GU,8,8호선,1374,장자호수공원,1,6,4
01,수도권,GU,8,8호선,1374,장자호수공원,2,1,4
01,수도권,GU,8,8호선,1374,장자호수공원,2,2,4
01,수도권,GU,8,8호선,1374,장자호수공원,2,3,4
01,수도권,GU,8,8호선,1374,장자호수공원,2,4,4
01,수도권,GU,8,8호선,1374,장자호수공원,2,5,4
01,수도권,GU,8,8호선,1374,장자호수공원,2,6,4
01,수도권,S1,8,8호선,1373,암사역사공원,1,1,4
01,수도권,S1,8,8호선,1373,암사역사공원,1,2,4
01,수도권,S1,8,8호선,1373,암사역사공원,1,3,4
01,수도권,S1,8,8호선,1373,암사역사공원,1,4,4
01,수도권,S1,8,8호선,1373,암사역사공원,1,5,4
01,수도권,S1,8,8호선,1373,암사역사공원,1,6,4
01,수도권,S1,8,8호선,1373,암사역사공원,2,1,4
01,수도권,S1,8,8호선,1373,암사역사공원,2,2,4
01,수도권,S1,8,8호선,1373,암사역사공원,2,3,4
01,수도권,S1,8,8호선,1373,암사역사공원,2,4,4
01,수도권,S1,8,8호선,1373,암사역사공원,2,5,4
01,수도권,S1,8,8호선,1373,암사역사공원,2,6,4
01,수도권,S1,8,8호선,0391,암사,1,1,4
01,수도권,S1,8,8호선,0391,암사,1,2,4
01,수도권,S1,8,8호선,0391,암사,1,3,4
01,수도권,S1,8,8호선,0391,암사,1,4,4
01,수도권,S1,8,8호선,0391,암사,1,5,4
01,수도권,S1,8,8호선,0391,암사,1,6,4
01,수도권,S1,8,8호선,0391,암사,2,1,4
01,수도권,S1,8,8호선,0391,암사,2,2,4
01,수도권,S1,8,8호선,0391,암사,2,3,4
01,수도권,S1,8,8호선,0391,암사,2,4,4
01,수도권,S1,8,8호선,0391,암사,2,5,4
01,수도권,S1,8,8호선,0391,암사,2,6,4
01,수도권,S1,8,8호선,0546,천호,1,1,4
01,수도권,S1,8,8호선,0546,천호,1,2,4
01,수도권,S1,8,8호선,0546,천호,1,3,4
01,수도권,S1,8,8호선,0546,천호,1,4,4
01,수도권,S1,8,8호선,0546,천호,1,5,4
01,수도권,S1,8,8호선,0546,천호,1,6,4
01,수도권,S1,8,8호선,0546,천호,2,1,4
01,수도권,S1,8,8호선,0546,천호,2,2,4
01,수도권,S1,8,8호선,0546,천호,2,3,4
01,수도권,S1,8,8호선,0546,천호,2,4,4
01,수도권,S1,8,8호선,0546,천호,2,5,4
01,수도권,S1,8,8호선,0546,천호,2,6,4
01,수도권,S1,8,8호선,0021,강동구청,1,1,4
01,수도권,S1,8,8호선,0021,강동구청,1,2,4
01,수도권,S1,8,8호선,0021,강동구청,1,3,4
01,수도권,S1,8,8호선,0021,강동구청,1,4,4
01,수도권,S1,8,8호선,0021,강동구청,1,5,4
01,수도권,S1,8,8호선,0021,강동구청,1,6,4
01,수도권,S1,8,8호선,0021,강동구청,2,1,4
01,수도권,S1,8,8호선,0021,강동구청,2,2,4
01,수도권,S1,8,8호선,0021,강동구청,2,3,4
01,수도권,S1,8,8호선,0021,강동구청,2,4,4
01,수도권,S1,8,8호선,0021,강동구청,2,5,4
01,수도권,S1,8,8호선,0021,강동구청,2,6,4
01,수도권,S1,8,8호선,0204,몽촌토성,1,1,4
01,수도권,S1,8,8호선,0204,몽촌토성,1,2,4
01,수도권,S1,8,8호선,0204,몽촌토성,1,3,4
01,수도권,S1,8,8호선,0204,몽촌토성,1,4,4
01,수도권,S1,8,8호선,0204,몽촌토성,1,5,4
01,수도권,S1,8,8호선,0204,몽촌토성,1,6,4
01,수도권,S1,8,8호선,0204,몽촌토성,2,1,4
